lastupdatedate,town_no,town,towntotalcases,townconfirmedcases,townprobablecases,towncaserate,towntotaldeaths,townconfirmeddeaths,townprobabledeaths,peopletested,ratetested100k,numberoftests,numberofpositives,numberofnegatives,numberofindeterminates
2020-10-28T04:00:00Z,70,Killingworth,29,29,0,455,3,3,0,1575,24725,2694,42,2650,2
2020-10-28T04:00:00Z,71,Lebanon,55,53,2,763,2,2,0,1948,27029,3442,60,3381,1
2020-10-28T04:00:00Z,72,Ledyard,115,113,2,780,3,3,0,4907,33299,8274,128,8145,1
2020-10-28T04:00:00Z,73,Lisbon,32,31,1,753,1,1,0,922,21704,1621,35,1585,1
2020-10-28T04:00:00Z,74,Litchfield,74,72,2,911,2,2,0,2590,31869,4546,86,4456,4
2020-10-28T04:00:00Z,75,Lyme,12,11,1,513,0,0,0,488,20873,788,12,776,0
2020-10-28T04:00:00Z,76,Madison,199,189,10,1099,26,20,6,5265,29079,9383,255,9119,9
2020-10-28T04:00:00Z,77,Manchester,1066,995,71,1848,106,82,24,15779,27347,32525,1268,31188,69
2020-10-28T04:00:00Z,78,Mansfield,371,327,44,1437,3,2,1,8938,34621,25284,367,24912,5
2020-10-28T04:00:00Z,79,Marlborough,117,112,5,1840,20,16,4,1656,26046,3674,130,3542,2
2020-10-28T04:00:00Z,80,Meriden,1294,1245,49,2173,83,70,13,19401,32585,46180,1511,44597,72
2020-10-28T04:00:00Z,81,Middlebury,87,81,6,1125,3,1,2,1991,25753,4590,111,4477,2
2020-10-28T04:00:00Z,82,Middlefield,42,41,1,959,0,0,0,1291,29475,2392,52,2338,2
2020-10-28T04:00:00Z,83,Middletown,849,816,33,1840,88,72,16,16987,36811,78630,1046,77552,32
2020-10-28T04:00:00Z,84,Milford,837,798,39,1531,91,80,11,13488,24676,24754,1062,23669,23
2020-10-28T04:00:00Z,85,Monroe,205,197,8,1053,5,4,1,4684,24058,7756,228,7524,4
2020-10-28T04:00:00Z,86,Montville,422,412,10,2255,0,0,0,6752,36076,12811,470,12330,11
2020-10-28T04:00:00Z,87,Morris,17,17,0,752,0,0,0,601,26569,1088,18,1070,0
2020-10-28T04:00:00Z,88,Naugatuck,575,545,30,1838,40,36,4,7321,23399,18701,758,17894,49
2020-10-28T04:00:00Z,89,New Britain,1966,1877,89,2713,102,80,22,21740,30006,47908,2348,45471,89
2020-10-28T04:00:00Z,90,New Canaan,245,235,10,1212,35,32,3,5616,27784,8391,306,8078,7
2020-10-28T04:00:00Z,91,New Fairfield,175,163,12,1261,3,3,0,3430,24717,5554,193,5357,4
2020-10-28T04:00:00Z,92,New Hartford,49,49,0,733,2,2,0,1753,26223,3022,63,2956,3
2020-10-28T04:00:00Z,93,New Haven,3463,3339,124,2655,115,104,11,44702,34276,99879,4319,95475,85
2020-10-28T04:00:00Z,95,New London,654,640,14,2428,5,5,0,13599,50481,54827,742,54065,20
2020-10-28T04:00:00Z,96,New Milford,416,368,48,1542,25,23,2,7020,26025,13767,451,13277,39
2020-10-28T04:00:00Z,94,Newington,570,544,26,1893,55,42,13,9107,30244,19956,703,19223,30
2020-10-28T04:00:00Z,97,Newtown,347,315,32,1249,45,35,10,8086,29114,14738,407,14325,6
2020-10-28T04:00:00Z,98,Norfolk,18,17,1,1098,0,0,0,524,31951,944,19,925,0
2020-10-28T04:00:00Z,99,North Branford,144,128,16,1017,4,1,3,3405,24050,6070,151,5917,2
2020-10-28T04:00:00Z,100,North Canaan,51,50,1,1567,1,0,1,1019,31315,2339,53,2284,2
2020-10-28T04:00:00Z,101,North Haven,398,376,22,1680,27,26,1,6706,28306,12135,521,11604,10
2020-10-28T04:00:00Z,102,North Stonington,30,29,1,572,1,1,0,1158,22087,1874,31,1841,2
2020-10-28T04:00:00Z,103,Norwalk,2960,2819,141,3324,151,130,21,26285,29518,46822,3497,43290,35
2020-10-28T04:00:00Z,104,Norwich,824,814,10,2105,14,13,1,14547,37170,27153,955,26179,19
2020-10-28T04:00:00Z,105,Old Lyme,39,39,0,529,2,2,0,2431,33003,4099,55,4043,1
2020-10-28T04:00:00Z,106,Old Saybrook,156,152,4,1547,25,22,3,3155,31278,6993,178,6810,5
2020-10-28T04:00:00Z,107,Orange,188,178,10,1348,9,9,0,3676,26353,6082,239,5841,2
2020-10-28T04:00:00Z,108,Oxford,112,107,5,847,6,6,0,3093,23386,5391,136,5254,1
2020-10-28T04:00:00Z,109,Plainfield,144,143,1,949,2,2,0,4021,26501,7586,162,7421,3
2020-10-28T04:00:00Z,110,Plainville,253,243,10,1436,27,26,1,4416,25058,10258,289,9952,17
2020-10-28T04:00:00Z,111,Plymouth,106,98,8,910,1,1,0,2735,23486,5586,108,5471,7
2020-10-28T04:00:00Z,112,Pomfret,30,30,0,714,0,0,0,1546,36775,2743,30,2711,2
2020-10-28T04:00:00Z,113,Portland,101,93,8,1085,14,11,3,2717,29199,5343,121,5219,3
2020-10-28T04:00:00Z,114,Preston,59,57,2,1272,0,0,0,1531,33010,2598,63,2532,3
2020-10-28T04:00:00Z,115,Prospect,124,121,3,1267,0,0,0,2254,23023,4447,141,4304,2
2020-10-28T04:00:00Z,116,Putnam,64,61,3,681,1,1,0,2289,24364,3756,67,3686,3
2020-10-28T04:00:00Z,117,Redding,98,89,9,1074,8,7,1,2652,29063,4226,120,4106,0
2020-10-28T04:00:00Z,118,Ridgefield,325,301,24,1300,45,36,9,8081,32314,13106,381,12704,21
2020-10-28T04:00:00Z,119,Rocky Hill,519,497,22,2576,94,81,13,5377,26691,13104,637,12430,37
2020-10-28T04:00:00Z,120,Roxbury,21,18,3,972,1,0,1,571,26435,939,25,914,0
2020-10-28T04:00:00Z,121,Salem,37,37,0,897,1,1,0,1329,32234,2212,43,2169,0
2020-10-28T04:00:00Z,122,Salisbury,29,28,1,806,0,0,0,2222,61757,3538,35,3502,1
2020-10-28T04:00:00Z,123,Scotland,0,0,0,0,0,0,0,160,9496,268,0,268,0
2020-10-28T04:00:00Z,124,Seymour,307,288,19,1860,51,43,8,4137,25059,9061,350,8700,11
2020-10-28T04:00:00Z,125,Sharon,17,17,0,629,0,0,0,758,28043,1312,25,1287,0
2020-10-28T04:00:00Z,126,Shelton,831,782,49,2022,138,109,29,10513,25581,21195,984,20170,41
2020-10-28T04:00:00Z,127,Sherman,28,20,8,775,2,0,2,796,22025,1242,26,1215,1
2020-10-28T04:00:00Z,128,Simsbury,196,178,18,785,13,11,2,7055,28244,13581,237,13327,17
2020-10-28T04:00:00Z,129,Somers,347,324,23,3203,5,4,1,2683,24765,5201,349,4822,30
2020-10-28T04:00:00Z,132,South Windsor,268,250,18,1029,31,19,12,6128,23520,10914,313,10586,15
2020-10-28T04:00:00Z,130,Southbury,247,236,11,1257,36,31,5,5883,29930,12583,323,12246,14
2020-10-28T04:00:00Z,131,Southington,511,482,29,1166,34,29,5,11395,26012,24398,588,23787,23
2020-10-28T04:00:00Z,133,Sprague,27,26,1,935,0,0,0,1053,36449,1874,30,1844,0
2020-10-28T04:00:00Z,134,Stafford,142,131,11,1195,22,16,6,1884,15853,4191,171,4014,6
2020-10-28T04:00:00Z,135,Stamford,4226,4085,141,3256,204,178,26,36751,28319,62517,5271,57160,86
2020-10-28T04:00:00Z,136,Sterling,16,15,1,423,0,0,0,801,21190,1674,17,1656,1
2020-10-28T04:00:00Z,137,Stonington,88,82,6,477,1,0,1,4991,27053,8220,96,8122,2
2020-10-28T04:00:00Z,138,Stratford,1113,1045,68,2142,79,59,20,14191,27308,26927,1311,25571,45
2020-10-28T04:00:00Z,139,Suffield,238,215,23,1512,20,12,8,5280,33539,10811,247,10560,4
2020-10-28T04:00:00Z,140,Thomaston,95,92,3,1257,1,1,0,1811,23955,3822,110,3706,6
2020-10-28T04:00:00Z,141,Thompson,65,64,1,692,2,1,1,1404,14944,2319,73,2245,1
2020-10-28T04:00:00Z,142,Tolland,95,83,12,648,3,1,2,3446,23514,6242,98,6140,4
2020-10-28T04:00:00Z,143,Torrington,727,697,30,2124,95,82,13,10599,30966,26436,869,25502,65
2020-10-28T04:00:00Z,144,Trumbull,694,633,61,1938,124,82,42,9805,27387,19518,815,18665,38
2020-10-28T04:00:00Z,145,Union,5,4,1,595,0,0,0,101,12024,184,4,179,1
2020-10-28T04:00:00Z,146,Vernon,385,364,21,1314,22,19,3,7561,25803,14789,441,14326,22
2020-10-28T04:00:00Z,147,Voluntown,27,27,0,1065,1,1,0,793,31282,1310,34,1275,1
2020-10-28T04:00:00Z,148,Wallingford,716,692,24,1608,72,64,8,13985,31402,36479,939,35462,78
2020-10-28T04:00:00Z,149,Warren,6,5,1,429,0,0,0,210,15011,374,5,369,0
2020-10-28T04:00:00Z,150,Washington,33,31,2,961,2,2,0,1209,35207,1986,35,1951,0
2020-10-28T04:00:00Z,151,Waterbury,3089,2923,166,2858,177,150,27,28739,26587,68680,3731,64807,142
2020-10-28T04:00:00Z,152,Waterford,309,300,9,1636,26,19,7,6828,36152,12776,353,12421,2
2020-10-28T04:00:00Z,153,Watertown,276,257,19,1275,6,5,1,5869,27120,13508,315,13178,15
2020-10-28T04:00:00Z,155,West Hartford,1119,1047,72,1778,134,91,43,18611,29570,39498,1261,38201,36
2020-10-28T04:00:00Z,156,West Haven,1377,1315,62,2509,72,65,7,14199,25873,29985,1736,28201,48
2020-10-28T04:00:00Z,154,Westbrook,50,49,1,723,0,0,0,1798,26005,2908,58,2850,0
2020-10-28T04:00:00Z,157,Weston,106,96,10,1034,2,2,0,3107,30321,4572,111,4460,1
2020-10-28T04:00:00Z,158,Westport,438,417,21,1558,23,16,7,9736,34629,16383,519,15851,13
2020-10-28T04:00:00Z,159,Wethersfield,375,365,10,1438,13,12,1,7033,26965,13081,464,12602,15
2020-10-28T04:00:00Z,160,Willington,32,30,2,544,0,0,0,1258,21369,2215,31,2183,1
2020-10-28T04:00:00Z,161,Wilton,302,268,34,1642,42,21,21,5317,28901,8197,342,7854,1
2020-10-28T04:00:00Z,162,Winchester,80,77,3,751,1,1,0,3013,28278,5656,89,5562,5
2020-10-28T04:00:00Z,163,Windham,628,625,3,2542,12,12,0,8710,35255,17852,738,17090,24
2020-10-28T04:00:00Z,164,Windsor,750,702,48,2608,108,73,35,8679,30177,19499,872,18599,28
2020-10-28T04:00:00Z,165,Windsor Locks,178,172,6,1382,21,20,1,3034,23563,5780,228,5544,8
2020-10-28T04:00:00Z,166,Wolcott,216,202,14,1297,9,6,3,4125,24776,9340,268,9057,15
2020-10-28T04:00:00Z,167,Woodbridge,170,156,14,1931,34,29,5,2797,31766,5026,269,4745,12
2020-10-28T04:00:00Z,168,Woodbury,83,78,5,870,2,2,0,2430,25480,4656,89,4564,3
2020-10-28T04:00:00Z,169,Woodstock,50,50,0,636,0,0,0,1776,22590,2842,53,2786,3
2020-10-29T04:00:00Z,1,Andover,16,16,0,495,0,0,0,785,24296,1243,16,1227,0
2020-10-29T04:00:00Z,2,Ansonia,402,387,15,2147,8,7,1,4685,25025,9171,484,8667,20
2020-10-29T04:00:00Z,3,Ashford,32,31,1,751,1,1,0,1067,25041,1983,37,1945,1
2020-10-29T04:00:00Z,4,Avon,285,274,11,1557,46,37,9,5481,29948,10633,305,10310,18
2020-10-29T04:00:00Z,5,Barkhamsted,36,34,2,993,0,0,0,947,26131,1708,35,1669,4
2020-10-29T04:00:00Z,6,Beacon Falls,80,75,5,1294,0,0,0,1539,24895,2892,82,2807,3
2020-10-29T04:00:00Z,7,Berlin,277,258,19,1356,17,14,3,5421,26532,11052,325,10717,10
2020-10-29T04:00:00Z,8,Bethany,69,66,3,1259,1,1,0,1539,28089,2793,95,2695,3
2020-10-29T04:00:00Z,9,Bethel,394,350,44,1999,31,23,8,5737,29101,11163,420,10737,6
2020-10-29T04:00:00Z,10,Bethlehem,24,23,1,701,2,1,1,816,23846,1557,29,1526,2
2020-10-29T04:00:00Z,11,Bloomfield,697,662,35,3272,94,74,20,7321,34369,21965,862,21026,77
2020-10-29T04:00:00Z,12,Bolton,43,41,2,879,3,3,0,1204,24622,2058,54,2004,0
2020-10-29T04:00:00Z,13,Bozrah,24,24,0,946,1,1,0,794,31297,1420,30,1390,0
2020-10-29T04:00:00Z,14,Branford,453,421,32,1618,40,38,2,8317,29698,15486,588,14884,14
2020-10-29T04:00:00Z,15,Bridgeport,4973,4758,215,3432,158,118,40,44701,30850,88639,5822,82657,160
2020-10-29T04:00:00Z,16,Bridgewater,18,14,4,1097,0,0,0,393,23949,708,19,689,0
2020-10-29T04:00:00Z,17,Bristol,955,920,35,1591,76,68,8,15796,26313,37009,1072,35887,50
2020-10-29T04:00:00Z,18,Brookfield,270,246,24,1588,9,6,3,4749,27932,8073,292,7778,3
2020-10-29T04:00:00Z,19,Brooklyn,200,197,3,2415,0,0,0,2417,29191,4548,216,4329,3
2020-10-29T04:00:00Z,20,Burlington,74,72,2,766,1,1,0,2364,24459,4219,85,4133,1
2020-10-29T04:00:00Z,21,Canaan,1,1,0,95,0,0,0,331,31374,639,1,638,0
2020-10-29T04:00:00Z,22,Canterbury,50,49,1,980,0,0,0,1434,28118,2363,58,2305,0
2020-10-29T04:00:00Z,23,Canton,126,116,10,1227,29,22,7,2527,24606,4761,136,4621,4
2020-10-29T04:00:00Z,24,Chaplin,16,16,0,709,0,0,0,610,27039,1044,17,1027,0
2020-10-29T04:00:00Z,25,Cheshire,358,344,14,1227,23,20,3,9655,33089,20176,459,19691,26
2020-10-29T04:00:00Z,26,Chester,48,47,1,1135,13,12,1,1160,27430,2323,57,2264,2
2020-10-29T04:00:00Z,27,Clinton,116,111,5,896,4,4,0,3352,25884,5735,129,5602,4
2020-10-29T04:00:00Z,28,Colchester,177,169,8,1111,13,9,4,5002,31388,10179,202,9961,16
2020-10-29T04:00:00Z,29,Colebrook,7,6,1,498,0,0,0,331,23559,618,6,612,0
2020-10-29T04:00:00Z,30,Columbia,34,34,0,631,1,1,0,1425,26462,2513,41,2472,0
2020-10-29T04:00:00Z,31,Cornwall,9,9,0,658,0,0,0,560,40936,875,9,866,0
2020-10-29T04:00:00Z,32,Coventry,98,93,5,789,2,1,1,3169,25528,5462,106,5351,5
2020-10-29T04:00:00Z,33,Cromwell,214,197,17,1539,34,22,12,4492,32305,9646,237,9398,11
2020-10-29T04:00:00Z,34,Danbury,3570,3288,282,4213,127,108,19,27821,32835,51581,4120,47381,80
2020-10-29T04:00:00Z,35,Darien,319,298,21,1466,5,4,1,5829,26796,8925,365,8556,4
2020-10-29T04:00:00Z,36,Deep River,30,28,2,672,0,0,0,1109,24849,2059,32,2025,2
2020-10-29T04:00:00Z,37,Derby,229,226,3,1830,5,5,0,3203,25593,6105,270,5828,7
2020-10-29T04:00:00Z,38,Durham,83,74,9,1154,2,1,1,2115,29395,4180,86,4089,5
2020-10-29T04:00:00Z,40,East Granby,30,29,1,583,0,0,0,1126,21877,2034,32,2001,1
2020-10-29T04:00:00Z,41,East Haddam,43,43,0,478,2,2,0,2193,24399,4060,48,4012,0
2020-10-29T04:00:00Z,42,East Hampton,96,90,6,747,3,0,3,3417,26583,6215,119,6093,3
2020-10-29T04:00:00Z,43,East Hartford,1442,1374,68,2884,94,65,29,14913,29827,34129,1657,32397,75
2020-10-29T04:00:00Z,44,East Haven,562,507,55,1958,40,25,15,7688,26788,14757,683,14062,12
2020-10-29T04:00:00Z,45,East Lyme,262,244,18,1405,34,25,9,6545,35103,11848,289,11553,6
2020-10-29T04:00:00Z,47,East Windsor,266,251,15,2338,35,24,11,2789,24519,6839,334,6478,27
2020-10-29T04:00:00Z,39,Eastford,15,15,0,838,1,1,0,342,19106,599,17,582,0
2020-10-29T04:00:00Z,46,Easton,59,56,3,785,1,1,0,1866,24824,2828,61,2766,1
2020-10-29T04:00:00Z,48,Ellington,148,139,9,908,5,5,0,3635,22302,6015,162,5851,2
2020-10-29T04:00:00Z,49,Enfield,832,814,18,1871,23,21,2,9531,21434,18924,933,17947,44
2020-10-29T04:00:00Z,50,Essex,72,69,3,1079,9,9,0,2051,30731,3801,85,3712,4
2020-10-29T04:00:00Z,51,Fairfield,1175,1073,102,1897,146,102,44,21417,34570,40379,1261,39090,28
2020-10-29T04:00:00Z,52,Farmington,341,327,14,1337,34,30,4,7076,27742,14979,387,14571,21
2020-10-29T04:00:00Z,53,Franklin,27,27,0,1397,0,0,0,420,21728,714,35,679,0
2020-10-29T04:00:00Z,54,Glastonbury,422,390,32,1224,82,64,18,9138,26494,17210,510,16688,12
2020-10-29T04:00:00Z,55,Goshen,18,17,1,625,0,0,0,821,28517,1445,21,1424,0
2020-10-29T04:00:00Z,56,Granby,52,49,3,457,0,0,0,2527,22215,4273,65,4203,5
2020-10-29T04:00:00Z,57,Greenwich,1139,1077,62,1816,53,44,9,18064,28798,29919,1357,28526,36
2020-10-29T04:00:00Z,58,Griswold,128,126,2,1104,4,2,2,4133,35657,7256,144,7111,1
2020-10-29T04:00:00Z,59,Groton,429,408,21,1109,33,22,11,9935,25677,19857,496,19355,6
2020-10-29T04:00:00Z,60,Guilford,182,164,18,819,12,10,2,6230,28043,10810,209,10597,4
2020-10-29T04:00:00Z,61,Haddam,68,64,4,827,0,0,0,2238,27220,4110,76,4032,2
2020-10-29T04:00:00Z,62,Hamden,1302,1245,57,2137,144,123,21,24501,40205,57347,1749,55536,62
2020-10-29T04:00:00Z,63,Hampton,13,13,0,702,0,0,0,610,32920,1088,15,1073,0
2020-10-29T04:00:00Z,64,Hartford,4167,4004,163,3399,171,143,28,40759,33249,116567,4798,111602,167
2020-10-29T04:00:00Z,65,Hartland,8,7,1,377,0,0,0,320,15094,600,7,591,2
2020-10-29T04:00:00Z,66,Harwinton,47,43,4,866,3,1,2,1480,27256,2748,53,2689,6
2020-10-29T04:00:00Z,67,Hebron,57,55,2,601,2,1,1,2384,25142,4142,63,4076,3
2020-10-29T04:00:00Z,68,Kent,24,20,4,862,0,0,0,1018,36553,1683,30,1653,0
2020-10-29T04:00:00Z,69,Killingly,132,126,6,764,0,0,0,4535,26234,8839,141,8692,6
2020-10-29T04:00:00Z,70,Killingworth,30,30,0,471,3,3,0,1590,24961,2724,43,2679,2
2020-10-29T04:00:00Z,71,Lebanon,55,53,2,763,2,2,0,1961,27210,3483,60,3422,1
2020-10-29T04:00:00Z,72,Ledyard,116,114,2,787,3,3,0,4949,33584,8371,130,8240,1
2020-10-29T04:00:00Z,73,Lisbon,32,31,1,753,1,1,0,936,22034,1661,35,1625,1
2020-10-29T04:00:00Z,74,Litchfield,74,72,2,911,2,2,0,2607,32078,4606,86,4516,4
2020-10-29T04:00:00Z,75,Lyme,12,11,1,513,0,0,0,494,21129,800,12,788,0
2020-10-29T04:00:00Z,76,Madison,199,189,10,1099,26,20,6,5292,29228,9447,255,9183,9
2020-10-29T04:00:00Z,77,Manchester,1072,998,74,1858,106,82,24,15896,27550,32992,1272,31651,69
2020-10-29T04:00:00Z,78,Mansfield,373,329,44,1445,3,2,1,9005,34880,25739,369,25365,5
2020-10-29T04:00:00Z,79,Marlborough,118,113,5,1856,20,16,4,1680,26423,3795,132,3661,2
2020-10-29T04:00:00Z,80,Meriden,1312,1260,52,2204,83,70,13,19556,32845,46783,1530,45179,74
2020-10-29T04:00:00Z,81,Middlebury,93,84,9,1203,3,1,2,2016,26077,4652,116,4534,2
2020-10-29T04:00:00Z,82,Middlefield,45,43,2,1027,0,0,0,1329,30342,2448,54,2392,2
2020-10-29T04:00:00Z,83,Middletown,863,829,34,1870,88,72,16,17111,37080,79996,1060,78904,32
2020-10-29T04:00:00Z,84,Milford,842,801,41,1540,91,80,11,13581,24846,24966,1066,23877,23
2020-10-29T04:00:00Z,85,Monroe,208,199,9,1068,5,4,1,4718,24232,7796,230,7562,4
2020-10-29T04:00:00Z,86,Montville,426,416,10,2276,0,0,0,6819,36434,12977,475,12491,11
2020-10-29T04:00:00Z,87,Morris,17,17,0,752,0,0,0,611,27011,1105,18,1087,0
2020-10-29T04:00:00Z,88,Naugatuck,578,547,31,1847,40,36,4,7400,23651,18902,761,18091,50
2020-10-29T04:00:00Z,89,New Britain,1996,1901,95,2755,102,80,22,21996,30359,48664,2374,46201,89
2020-10-29T04:00:00Z,90,New Canaan,250,240,10,1237,35,32,3,5755,28472,8630,311,8312,7
2020-10-29T04:00:00Z,91,New Fairfield,177,164,13,1275,3,3,0,3463,24955,5620,194,5422,4
2020-10-29T04:00:00Z,92,New Hartford,49,49,0,733,2,2,0,1761,26343,3050,63,2984,3
2020-10-29T04:00:00Z,93,New Haven,3495,3364,131,2680,115,104,11,44847,34387,100697,4345,96267,85
2020-10-29T04:00:00Z,95,New London,656,642,14,2435,5,5,0,13730,50967,55918,745,55153,20
2020-10-29T04:00:00Z,96,New Milford,419,370,49,1553,25,23,2,7064,26188,13973,453,13478,42
2020-10-29T04:00:00Z,94,Newington,577,551,26,1916,55,42,13,9208,30579,20246,713,19503,30
2020-10-29T04:00:00Z,97,Newtown,349,317,32,1257,45,35,10,8156,29366,14935,409,14519,7
2020-10-29T04:00:00Z,98,Norfolk,18,17,1,1098,0,0,0,531,32378,954,19,935,0
2020-10-29T04:00:00Z,99,North Branford,146,130,16,1031,4,1,3,3429,24220,6126,153,5971,2
2020-10-29T04:00:00Z,100,North Canaan,52,51,1,1598,1,0,1,1027,31561,2361,54,2305,2
2020-10-29T04:00:00Z,101,North Haven,407,381,26,1718,27,26,1,6762,28542,12251,526,11715,10
2020-10-29T04:00:00Z,102,North Stonington,30,29,1,572,1,1,0,1152,21972,1870,31,1837,2
2020-10-29T04:00:00Z,103,Norwalk,3022,2867,155,3394,151,130,21,26683,29965,47739,3552,44152,35
2020-10-29T04:00:00Z,104,Norwich,831,821,10,2123,14,13,1,14670,37485,27449,963,26467,19
2020-10-29T04:00:00Z,105,Old Lyme,41,41,0,557,2,2,0,2446,33207,4154,57,4096,1
2020-10-29T04:00:00Z,106,Old Saybrook,159,155,4,1576,25,22,3,3190,31625,7058,181,6872,5
2020-10-29T04:00:00Z,107,Orange,189,179,10,1355,9,9,0,3700,26525,6138,240,5896,2
2020-10-29T04:00:00Z,108,Oxford,113,108,5,854,6,6,0,3121,23597,5449,137,5311,1
2020-10-29T04:00:00Z,109,Plainfield,148,147,1,975,2,2,0,4078,26877,7707,167,7537,3
2020-10-29T04:00:00Z,110,Plainville,255,245,10,1447,27,26,1,4472,25376,10403,291,10095,17
2020-10-29T04:00:00Z,111,Plymouth,109,101,8,936,1,1,0,2764,23736,5667,111,5548,8
2020-10-29T04:00:00Z,112,Pomfret,31,31,0,737,0,0,0,1557,37036,2780,32,2746,2
2020-10-29T04:00:00Z,113,Portland,101,93,8,1085,14,11,3,2741,29457,5404,120,5281,3
2020-10-29T04:00:00Z,114,Preston,59,57,2,1272,0,0,0,1545,33312,2635,63,2569,3
2020-10-29T04:00:00Z,115,Prospect,127,123,4,1297,0,0,0,2278,23269,4504,144,4358,2
2020-10-29T04:00:00Z,116,Putnam,65,62,3,692,1,1,0,2311,24598,3856,69,3784,3
2020-10-29T04:00:00Z,117,Redding,100,91,9,1096,8,7,1,2716,29764,4562,122,4440,0
2020-10-29T04:00:00Z,118,Ridgefield,329,303,26,1316,45,36,9,8194,32766,13296,383,12892,21
2020-10-29T04:00:00Z,119,Rocky Hill,521,499,22,2586,94,81,13,5426,26935,13294,639,12618,37
2020-10-29T04:00:00Z,120,Roxbury,21,18,3,972,1,0,1,579,26806,953,25,928,0
2020-10-29T04:00:00Z,121,Salem,37,37,0,897,1,1,0,1349,32719,2250,44,2206,0
2020-10-29T04:00:00Z,122,Salisbury,29,28,1,806,0,0,0,2233,62062,3668,35,3632,1
2020-10-29T04:00:00Z,123,Scotland,0,0,0,0,0,0,0,162,9614,270,0,270,0
2020-10-29T04:00:00Z,124,Seymour,312,292,20,1890,51,43,8,4164,25223,9135,354,8770,11
2020-10-29T04:00:00Z,125,Sharon,18,18,0,666,0,0,0,760,28117,1324,26,1298,0
2020-10-29T04:00:00Z,126,Shelton,836,785,51,2034,138,109,29,10572,25725,21394,987,20366,41
2020-10-29T04:00:00Z,127,Sherman,28,20,8,775,2,0,2,801,22164,1254,26,1227,1
2020-10-29T04:00:00Z,128,Simsbury,196,178,18,785,13,11,2,7110,28464,13863,237,13609,17
2020-10-29T04:00:00Z,129,Somers,346,323,23,3194,5,4,1,2695,24875,5231,349,4852,30
2020-10-29T04:00:00Z,132,South Windsor,272,254,18,1044,31,19,12,6208,23827,11086,317,10754,15
2020-10-29T04:00:00Z,130,Southbury,255,240,15,1297,36,31,5,5957,30306,12753,327,12412,14
2020-10-29T04:00:00Z,131,Southington,517,486,31,1180,34,29,5,11527,26313,24707,594,24090,23
2020-10-29T04:00:00Z,133,Sprague,28,27,1,969,1,1,0,1069,37002,1914,31,1883,0
2020-10-29T04:00:00Z,134,Stafford,142,131,11,1195,22,16,6,1897,15963,4226,171,4049,6
2020-10-29T04:00:00Z,135,Stamford,4277,4127,150,3296,204,178,26,37342,28774,64004,5320,58598,86
2020-10-29T04:00:00Z,136,Sterling,18,17,1,476,0,0,0,815,21561,1698,19,1678,1
2020-10-29T04:00:00Z,137,Stonington,95,89,6,515,1,0,1,5050,27373,8350,105,8243,2
2020-10-29T04:00:00Z,138,Stratford,1123,1052,71,2161,79,59,20,14282,27483,27150,1320,25785,45
2020-10-29T04:00:00Z,139,Suffield,239,215,24,1518,20,12,8,5320,33793,10889,247,10638,4
2020-10-29T04:00:00Z,140,Thomaston,98,93,5,1296,1,1,0,1842,24365,3884,111,3767,6
2020-10-29T04:00:00Z,141,Thompson,66,65,1,703,2,1,1,1413,15040,2347,74,2272,1
2020-10-29T04:00:00Z,142,Tolland,99,87,12,676,3,1,2,3483,23767,6332,102,6226,4
2020-10-29T04:00:00Z,143,Torrington,730,701,29,2133,95,82,13,10697,31252,26702,873,25764,65
2020-10-29T04:00:00Z,144,Trumbull,700,637,63,1955,124,82,42,9884,27607,20095,819,19238,38
2020-10-29T04:00:00Z,145,Union,5,4,1,595,0,0,0,102,12143,186,4,181,1
2020-10-29T04:00:00Z,146,Vernon,387,366,21,1321,22,19,3,7617,25994,14983,443,14518,22
2020-10-29T04:00:00Z,147,Voluntown,27,27,0,1065,1,1,0,796,31400,1320,34,1285,1
2020-10-29T04:00:00Z,148,Wallingford,727,700,27,1632,72,64,8,14113,31690,36951,948,35925,78
2020-10-29T04:00:00Z,149,Warren,6,5,1,429,0,0,0,210,15011,372,5,367,0
2020-10-29T04:00:00Z,150,Washington,33,31,2,961,2,2,0,1221,35556,2006,35,1971,0
2020-10-29T04:00:00Z,151,Waterbury,3140,2969,171,2905,177,150,27,29016,26844,69588,3789,65657,142
2020-10-29T04:00:00Z,152,Waterford,311,302,9,1647,26,19,7,6878,36417,12920,356,12562,2
2020-10-29T04:00:00Z,153,Watertown,282,262,20,1303,6,5,1,5932,27411,13691,321,13355,15
2020-10-29T04:00:00Z,155,West Hartford,1131,1059,72,1797,135,92,43,18735,29767,39902,1273,38593,36
2020-10-29T04:00:00Z,156,West Haven,1385,1321,64,2524,72,65,7,14254,25974,30259,1743,28465,51
2020-10-29T04:00:00Z,154,Westbrook,50,49,1,723,0,0,0,1819,26309,2940,58,2882,0
2020-10-29T04:00:00Z,157,Weston,109,97,12,1064,2,2,0,3129,30536,4627,112,4514,1
2020-10-29T04:00:00Z,158,Westport,441,420,21,1569,23,16,7,9811,34896,16532,522,15997,13
2020-10-29T04:00:00Z,159,Wethersfield,379,369,10,1453,13,12,1,7085,27164,13204,468,12721,15
2020-10-29T04:00:00Z,160,Willington,32,30,2,544,0,0,0,1274,21641,2241,31,2209,1
2020-10-29T04:00:00Z,161,Wilton,307,272,35,1669,42,21,21,5407,29391,8454,347,8106,1
2020-10-29T04:00:00Z,162,Winchester,82,79,3,770,1,1,0,3040,28531,5714,91,5618,5
